timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
1546877244.904599,-19.395723990832867,2.6468487545693815,0.19440996492857926,0.023661083631400345,0.027564721293360617,0.6620774525210342,-88.53229041635824,0.10738723093801347,2.6468487545693815
1546877245.004599,-19.398400411761294,2.8450969741511445,0.18731975728495112,0.053511571959311166,0.054300245571435854,0.6661882767200809,-88.1798012393187,0.30193142107360166,2.8450969741511445
1546877245.104599,-19.404472516127402,2.9151230438396554,0.18106671263010307,-0.023139553119005694,0.1236241283979513,0.7246617052847827,-88.80477172689294,1.6048489868200437,2.9151230438396554
1546877245.204599,-19.407540274845715,3.1229018614832214,0.18491543424702567,0.015222589507210263,0.03239674097460889,0.6820628956263591,-88.67968096720242,1.945264973459699,3.1229018614832214
1546877245.304599,-19.414801155116834,3.1162544089409043,0.1738329821440716,0.0073320864676325315,0.10682729557931891,0.6849463167302415,-89.3149998005012,1.0998366984700754,3.1162544089409043
1546877245.404599,-19.42224724014035,3.195713938645195,0.1760425814348499,0.02983428159896084,0.057209381867333216,0.671063484095105,-89.36219045145471,1.2075596093395378,3.195713938645195
1546877245.504599,-19.426481488624386,3.188791544020079,0.18482554004980808,0.0022492299865031528,0.03989527905133936,0.6767135987670505,-89.23332736856665,1.1293010858169004,3.188791544020079
1546877245.604599,-19.425624540932795,3.4610106995569034,0.19357405977148148,0.03941172076415277,0.04345822398100661,0.6447765269920089,-89.38729999290898,1.0361297709272002,3.4610106995569034
1546877245.704599,-19.43010982466925,3.4876783980919512,0.1967980486277788,-0.004168893855586796,0.026400603428027344,0.6805727708936199,-89.15586538477307,1.3578824649633228,3.4876783980919512
1546877245.804599,-19.432908248669865,3.6912046275949075,0.20124866876801492,-0.006385845214257434,0.01865621273480713,0.6917208578435665,-89.23596045866306,1.3824601401861303,3.6912046275949075
1546877245.904599,-19.43624731510143,3.958658063052674,0.20513798129520144,0.028668570903102385,0.03743724049441963,0.6797194742159093,-89.23535116967983,1.3124759436141693,3.958658063052674
1546877246.004599,-19.432852273141098,2.72558787308946,0.2060106197674348,0.06716889450241427,-0.0029200646619872124,0.6366268270687803,-89.24360675893898,1.3066593192526945,2.72558787308946
1546877246.104599,-19.43543918460172,2.596901331025681,0.2070233770365985,0.006601324048778788,0.0027200754667903526,0.6631955140795738,-89.25817011180477,1.3059609568373174,2.596901331025681
1546877246.204599,-19.43674742342188,2.645697152585585,0.2074128621788922,0.020843418187976758,-0.006541958778015356,0.6568842179703517,-89.23081486869943,1.3829339004754506,2.645697152585585
1546877246.304599,-19.438666107220403,2.663801589210589,0.2085164487129334,0.009790997733946644,0.008090820956441555,0.6903861977838548,-89.26056797572066,1.3556913224163747,2.663801589210589
1546877246.404599,-19.4407244383011,2.69317633428721,0.209242917496328,0.013151236473153211,-0.0010832485653797016,0.6944185941312472,-89.24605594360868,1.4285379768638091,2.69317633428721
1546877246.504599,-19.443064684929148,2.757144077053766,0.21002173146004677,0.017970648130359042,-0.016623442219339993,0.7520938245398325,-89.31788526318606,1.29784321159099,2.757144077053766
1546877246.604599,-19.44563020476407,2.762431884370968,0.20964677269544993,0.00969967141409655,-0.0006402498355151699,0.7896174717324517,-89.24916085138179,1.339158166060993,2.762431884370968
1546877246.704599,-19.44857697544351,2.8696844469974843,0.20981710067602866,0.013070305568030632,0.0034705764260663267,0.8059036725308568,-89.25487635594045,1.4518846143838604,2.8696844469974843
1546877246.804599,-19.451373427398178,2.868196369395632,0.21126926890630746,0.015240898415770946,0.004670225501567306,0.8164412444888054,-89.14650653555447,1.5080415867332977,2.868196369395632
1546877246.904599,-19.455029337883364,2.894592683714779,0.21161658995388283,0.0075721383396738055,0.0010379282049557785,0.8447476549712543,-89.12393790032485,1.468217280154516,2.894592683714779
1546877247.004599,-19.45792236012069,2.9112484429734415,0.21136658018482926,0.011705432918541106,0.014465916956917929,0.8811988521074338,-89.12154479264564,1.4024011805878283,2.9112484429734415
1546877247.104599,-19.4611012219707,3.048789361872027,0.21063664996919812,0.018375113162791373,0.0008222940269740249,0.8904550302341632,-89.1460727208363,1.370857597646027,3.048789361872027
1546877247.204599,-19.464209885749234,3.104641191642832,0.2106742019156644,0.02213142381329592,0.00438375252371067,0.8775966644707484,-89.26498043555185,1.4032174205015844,3.104641191642832
1546877247.304599,-19.466749772243517,3.162051838501628,0.2119083278500344,0.02000230190704375,0.002289844345499179,0.8347604604542469,-89.23342765533052,1.5932185976322546,3.162051838501628
1546877247.404599,-19.468821104171795,3.2239859821726324,0.21309570317366497,0.03007681504135635,-0.005402621974402945,0.8160379485707655,-89.13475319816078,1.5611987841359023,3.2239859821726324
1546877247.504599,-19.472162254408044,3.190238630690818,0.21463536906092076,0.021998599503510994,-0.023610278635207253,0.8604219843870936,-89.19105332954197,1.3561159912983252,3.190238630690818
1546877247.604599,-19.477780982597135,3.2002959910204174,0.21448136952399627,0.013857380325995912,-0.003105007779014535,0.8723683389390016,-89.14190643469918,1.2120547749449009,3.2002959910204174
1546877247.704599,-19.482514415639343,3.3442159019587976,0.21630294762213542,0.026319549082334665,-0.012090978612706759,0.858981619617455,-88.87041827795262,1.3800540132468442,3.3442159019587976
